Status,Deal Type,Enquiry No.,Team Name,Trader PIC,Deal No.,Deal Date,Volume,Customer Key,Customer Name
Completed,Bunker,ENQ00765,Team4,Trader26,DEAL04538,11/9/2022,250,C-841,Customer 841
Completed,Bunker,ENQ20097,Team1,Trader19,DEAL02672,11/9/2022,337.867,C-712,Customer 712
Completed,Bunker,ENQ07526,Team2,Trader22,DEAL07094,11/9/2022,530.744,C-1212,Customer 1212
Completed,Bunker,ENQ21347,Team1,Trader3,DEAL01309,11/8/2022,96,C-77,Customer 77
Completed,Bunker,ENQ11702,Team4,Trader5,DEAL06406,11/8/2022,104.819,C-738,Customer 738
Completed,Bunker,ENQ08191,Team10,Trader44,DEAL01056,11/8/2022,287,C-618,Customer 618
Completed,Bunker,ENQ10416,Team2,Trader38,DEAL07827,11/8/2022,76.63,C-2126,Customer 2126
Completed,Cargoes (B2B),ENQ09950,Team2,Trader22,DEAL07360,11/8/2022,2009.613,C-1142,Customer 1142
Completed,Bunker,ENQ07273,Team2,Trader22,DEAL07102,11/7/2022,676.19,C-937,Customer 937
Completed,Bunker,ENQ17727,Team8,Trader52,DEAL06003,11/7/2022,510.954,C-925,Customer 925
Completed,Bunker,ENQ20624,Team10,Trader44,DEAL00127,11/7/2022,1234.1,C-231,Customer 231
Completed,Bunker,ENQ04105,Team8,Trader52,DEAL08701,11/7/2022,111,C-2083,Customer 2083
Completed,Bunker,ENQ06900,Team99,Trader41,DEAL05338,11/7/2022,141.98,C-1101,Customer 1101
Completed,Bunker,ENQ14042,Team10,Trader44,DEAL02514,11/7/2022,656.8,C-1028,Customer 1028
Completed,Bunker,ENQ21114,Team10,Trader44,DEAL00640,11/6/2022,250.133,C-726,Customer 726
Completed,Bunker,ENQ08623,Team12,Trader64,DEAL03502,11/6/2022,79.556,C-1286,Customer 1286
Completed,Bunker,ENQ10659,Team99,Trader41,DEAL03315,11/6/2022,55,C-1142,Customer 1142
Completed,Bunker,ENQ08079,Team99,Trader41,DEAL06907,11/5/2022,38,C-937,Customer 937
Completed,Bunker,ENQ17469,Team1,Trader19,DEAL03333,11/5/2022,215.65,C-712,Customer 712
Cancelled,Bunker,ENQ02311,Team1,Trader19,DEAL04242,11/5/2022,61,C-712,Customer 712
Completed,Bunker,ENQ02248,Team4,Trader26,DEAL03044,11/5/2022,110.766,C-322,Customer 322
Completed,Bunker,ENQ06597,Team4,Trader39,DEAL07677,11/5/2022,525.9,C-253,Customer 253
Completed,Bunker,ENQ01035,Team5,Trader74,DEAL08648,11/5/2022,149.598,C-1759,Customer 1759
Completed,Bunker,ENQ12848,Team99,Trader65,DEAL06151,11/4/2022,515.69,C-83,Customer 83
Completed,Bunker,ENQ12693,Team99,Trader65,DEAL05796,11/4/2022,1560.856,C-83,Customer 83
Completed,Bunker,ENQ11226,Team99,Trader65,DEAL05085,11/4/2022,27,C-83,Customer 83
Completed,Bunker,ENQ09341,Team4,Trader5,DEAL05080,11/4/2022,347,C-676,Customer 676
Completed,Bunker,ENQ07198,Team1,Trader47,DEAL08424,11/4/2022,231.06,C-1912,Customer 1912
Completed,Bunker,ENQ09014,Team1,Trader60,DEAL04573,11/4/2022,322,C-1313,Customer 1313
Completed,Bunker,ENQ14609,Team99,Trader48,DEAL04702,11/4/2022,130.579,C-1246,Customer 1246
Completed,Bunker,ENQ02156,Team1,Trader58,DEAL03588,11/3/2022,100,C-687,Customer 687
Completed,Bunker,ENQ11329,Team8,Trader36,DEAL04507,11/3/2022,722.151,C-232,Customer 232
Completed,Bunker,ENQ13952,Team10,Trader44,DEAL01473,11/3/2022,365.144,C-216,Customer 216
Completed,Physical,ENQ11300,Team2,Trader40,DEAL07920,11/3/2022,60,C-2067,Customer 2067
Completed,Bunker,ENQ17234,Team99,Trader48,DEAL05884,11/3/2022,2482.641,C-1366,Customer 1366
Completed,Bunker,ENQ07444,Team2,Trader40,DEAL07897,11/3/2022,794,C-1250,Customer 1250
Completed,Bunker,ENQ10264,Team8,Trader52,DEAL05493,11/2/2022,733.512,C-925,Customer 925
Completed,Bunker,ENQ12959,Team1,Trader71,DEAL03214,11/2/2022,377,C-643,Customer 643
Completed,Bunker,ENQ01266,Team8,Trader36,DEAL00978,11/2/2022,213.411,C-306,Customer 306
Completed,Bunker,ENQ21170,Team10,Trader44,DEAL00700,11/2/2022,202.546,C-28,Customer 28
Completed,Bunker,ENQ05009,Team8,Trader36,DEAL04456,11/2/2022,79,C-242,Customer 242
Invoice Sent,Bunker,ENQ17378,Team8,Trader52,DEAL08857,11/2/2022,41,C-2083,Customer 2083
Completed,Bunker,ENQ07878,Team2,Trader46,DEAL05780,11/2/2022,164,C-1655,Customer 1655
Completed,Bunker,ENQ01853,Team1,Trader47,DEAL05117,11/2/2022,181.282,C-1542,Customer 1542
Completed,Bunker,ENQ01966,Team6,Trader20,DEAL08307,11/2/2022,641.01,C-1052,Customer 1052
Completed,Bunker,ENQ21320,Team8,Trader36,DEAL00860,11/2/2022,76.11,C-03,Customer 3
Completed,Bunker,ENQ03763,Team4,Trader26,DEAL00886,11/1/2022,158.97,C-731,Customer 731
Completed,Bunker,ENQ09905,Team8,Trader52,DEAL06954,11/1/2022,167,C-1715,Customer 1715
Completed,Bunker,ENQ17964,Team4,Trader21,DEAL03517,11/1/2022,98.919,C-1316,Customer 1316
Completed,Bunker,ENQ01524,Team8,Trader52,DEAL06730,11/1/2022,61,C-1287,Customer 1287
Completed,Bunker,ENQ12909,Team4,Trader39,DEAL07173,11/1/2022,116.25,C-120,Customer 120
Completed,Bunker,ENQ09318,Team4,Trader5,DEAL08495,11/1/2022,49,C-1114,Customer 1114
Completed,Bunker,ENQ13760,Team1,Trader71,DEAL04345,11/1/2022,259.241,C-1092,Customer 1092
Completed,Bunker,ENQ08381,Team1,Trader15,DEAL01446,10/31/2022,113,C-763,Customer 763
Completed,Bunker,ENQ11903,Team4,Trader5,DEAL06243,10/31/2022,341,C-676,Customer 676
Invoice Sent,Bunker,ENQ17308,Team1,Trader60,DEAL08869,10/31/2022,306.183,C-625,Customer 625
Completed,Bunker,ENQ02129,Team99,Trader65,DEAL02829,10/31/2022,1029.007,C-233,Customer 233
Completed,Bunker,ENQ09985,Team12,Trader64,DEAL03239,10/31/2022,19.168,C-1273,Customer 1273
Completed,Bunker,ENQ14629,Team99,Trader65,DEAL04340,10/30/2022,1269,C-83,Customer 83
Completed,Bunker,ENQ16196,Team1,Trader71,DEAL03548,10/30/2022,858,C-643,Customer 643
Completed,Bunker,ENQ08260,Team10,Trader44,DEAL02470,10/30/2022,261.687,C-620,Customer 620
Completed,Bunker,ENQ03701,Team4,Trader5,DEAL01499,10/30/2022,684.751,C-307,Customer 307
Completed,Trade-H,ENQ13594,Team4,Trader26,DEAL05622,10/30/2022,52,C-1628,Customer 1628
Completed,Bunker,ENQ18100,Team99,Trader48,DEAL04960,10/30/2022,56.914,C-1196,Customer 1196
Completed,Bunker,ENQ13914,Team4,Trader5,DEAL07209,10/29/2022,39.1512,C-839,Customer 839
Completed,Bunker,ENQ05126,Team10,Trader44,DEAL01143,10/29/2022,336,C-657,Customer 657
Completed,Bunker,ENQ21093,Team10,Trader44,DEAL00618,10/29/2022,562.601,C-618,Customer 618
Completed,Bunker,ENQ21481,Team10,Trader44,DEAL01763,10/29/2022,938.23,C-618,Customer 618
Completed,Bunker,ENQ21051,Team8,Trader36,DEAL00572,10/29/2022,369,C-232,Customer 232
Completed,Bunker,ENQ11220,Team8,Trader52,DEAL07877,10/29/2022,87,C-1704,Customer 1704
Completed,Bunker,ENQ04775,Team8,Trader36,DEAL04508,10/29/2022,387.591,C-1276,Customer 1276
Completed,Bunker,ENQ04582,Team6,Trader20,DEAL07041,10/29/2022,105.922,C-1246,Customer 1246
Completed,Bunker,ENQ07607,Team4,Trader5,DEAL01504,10/28/2022,280,C-642,Customer 642
Completed,Bunker,ENQ12862,Team4,Trader26,DEAL01022,10/28/2022,84.8,C-369,Customer 369
Completed,Bunker,ENQ20606,Team4,Trader26,DEAL00109,10/28/2022,820,C-171,Customer 171
Invoice Received,Bunker,ENQ02225,Team5,Trader74,DEAL08999,10/28/2022,100,C-2232,Customer 2232
Completed,Bunker,ENQ16627,Team6,Trader20,DEAL06772,10/27/2022,180.426,C-1843,Customer 1843
Completed,Bunker,ENQ00254,Team1,Trader53,DEAL04375,10/27/2022,253.137,C-1077,Customer 1077
Completed,Bunker,ENQ11367,Team1,Trader53,DEAL01415,10/26/2022,873.671,C-692,Customer 692
Completed,Bunker,ENQ01221,Team4,Trader5,DEAL05905,10/26/2022,384,C-676,Customer 676
Completed,Bunker,ENQ21357,Team4,Trader26,DEAL01385,10/26/2022,950,C-620,Customer 620
Completed,Bunker,ENQ06377,Team4,Trader26,DEAL05707,10/26/2022,79.865,C-322,Customer 322
Completed,Bunker,ENQ08495,Team8,Trader52,DEAL04761,10/26/2022,139,C-1287,Customer 1287
Completed,Bunker,ENQ03777,Team99,Trader65,DEAL00872,10/25/2022,1013.12,C-83,Customer 83
Completed,Bunker,ENQ12429,Team1,Trader53,DEAL02333,10/25/2022,306.685,C-692,Customer 692
Completed,Bunker,ENQ15484,Team1,Trader58,DEAL02973,10/25/2022,65,C-687,Customer 687
Completed,Bunker,ENQ16841,Team4,Trader5,DEAL03077,10/25/2022,78.5,C-676,Customer 676
Completed,Bunker,ENQ07834,Team4,Trader5,DEAL03252,10/25/2022,88,C-676,Customer 676
Completed,Bunker,ENQ16842,Team4,Trader5,DEAL05043,10/25/2022,142.635,C-344,Customer 344
Completed,Bunker,ENQ20998,Team8,Trader36,DEAL00516,10/25/2022,203,C-261,Customer 261
Completed,Bunker,ENQ20800,Team8,Trader36,DEAL00306,10/25/2022,98,C-204,Customer 204
Completed,Bunker,ENQ02812,Team10,Trader44,DEAL05228,10/25/2022,80.743,C-1236,Customer 1236
Completed,Paper,ENQ20000,Team1,Trader71,DEAL06964,10/25/2022,87,C-1110,Customer 1110
Completed,Bunker,ENQ16027,Team99,Trader7,DEAL05421,10/24/2022,1607,C-620,Customer 620
Completed,Bunker,ENQ15978,Team1,Trader71,DEAL03642,10/24/2022,327,C-1817,Customer 1817
Completed,Bunker,ENQ04707,Team8,Trader36,DEAL03937,10/24/2022,1086,C-1180,Customer 1180
Completed,Bunker,ENQ09790,Team1,Trader53,DEAL01160,10/23/2022,116,C-927,Customer 927
Completed,Bunker,ENQ21174,Team99,Trader65,DEAL00704,10/23/2022,131.7,C-868,Customer 868
Completed,Bunker,ENQ04466,Team1,Trader15,DEAL01351,10/23/2022,61.046,C-844,Customer 844
Completed,Bunker,ENQ15402,Team8,Trader36,DEAL00919,10/23/2022,424,C-728,Customer 728
Completed,Bunker,ENQ21314,Team4,Trader5,DEAL00854,10/23/2022,785.302,C-642,Customer 642
Completed,Bunker,ENQ20733,Team10,Trader44,DEAL00238,10/23/2022,469.52,C-318,Customer 318
Completed,Bunker,ENQ15453,Team99,Trader6,DEAL07186,10/23/2022,1413,C-2021,Customer 2021
Pending,Paper,ENQ09094,Team2,Trader40,DEAL08275,10/23/2022,87,C-1788,Customer 1788
Completed,Physical,ENQ16097,Team6,Trader20,DEAL07220,10/23/2022,628,C-1052,Customer 1052
Completed,Bunker,ENQ20939,Team8,Trader36,DEAL00453,10/22/2022,45.953,C-739,Customer 739
Completed,Bunker,ENQ19569,Team10,Trader44,DEAL01522,10/22/2022,770.88,C-618,Customer 618
Invoice Sent,Bunker,ENQ08064,Team8,Trader52,DEAL08863,10/22/2022,160,C-1854,Customer 1854
Completed,Bunker,ENQ00284,Team99,Trader7,DEAL05049,10/22/2022,202,C-1537,Customer 1537
Completed,Bunker,ENQ00322,Team7,Trader55,DEAL02420,10/22/2022,442.134,C-1406,Customer 1406
Cancelled,Bunker,ENQ09460,Team99,Trader65,DEAL05450,10/21/2022,31,C-838,Customer 838
Completed,Bunker,ENQ12122,Team1,Trader58,DEAL05302,10/21/2022,68,C-727,Customer 727
Completed,Physical,ENQ08521,Team2,Trader40,DEAL08012,10/21/2022,157,C-72,Customer 72
Completed,Bunker,ENQ15532,Team1,Trader53,DEAL01254,10/21/2022,224.953,C-640,Customer 640
Pending,Bunker,ENQ18720,Team2,Trader40,DEAL08471,10/21/2022,62,C-602,Customer 602
Completed,Bunker,ENQ01963,Team4,Trader26,DEAL03954,10/21/2022,176,C-1393,Customer 1393
Completed,Bunker,ENQ12960,Team5,Trader74,DEAL07791,10/21/2022,66.984,C-2070,Customer 2070
Completed,Bunker,ENQ16967,Team8,Trader36,DEAL02358,10/21/2022,142,C-207,Customer 207
Completed,Bunker,ENQ05958,Team8,Trader52,DEAL07202,10/21/2022,45.84,C-2013,Customer 2013
Completed,Bunker,ENQ11597,Team99,Trader6,DEAL08238,10/21/2022,125.9375,C-1974,Customer 1974
Completed,Bunker,ENQ08762,Team4,Trader5,DEAL07130,10/21/2022,397.5,C-1626,Customer 1626
Completed,Bunker,ENQ02376,Team8,Trader52,DEAL05038,10/21/2022,88,C-1497,Customer 1497
Completed,Bunker,ENQ03806,Team99,Trader65,DEAL02081,10/20/2022,128.38,C-83,Customer 83
Completed,Bunker,ENQ21110,Team4,Trader5,DEAL00635,10/20/2022,42,C-676,Customer 676
Completed,Bunker,ENQ08937,Team7,Trader17,DEAL07631,10/20/2022,172.943,C-1880,Customer 1880
Completed,Bunker,ENQ16970,Team99,Trader48,DEAL04711,10/20/2022,347,C-1315,Customer 1315
Completed,Bunker,ENQ12067,Team12,Trader64,DEAL04175,10/20/2022,694.475,C-1286,Customer 1286
Completed,Bunker,ENQ14974,Team99,Trader65,DEAL07952,10/19/2022,429.584,C-83,Customer 83
Completed,Bunker,ENQ06729,Team1,Trader58,DEAL02729,10/19/2022,41,C-687,Customer 687
Completed,Bunker,ENQ06720,Team8,Trader36,DEAL02952,10/19/2022,294.321,C-306,Customer 306
Completed,Bunker,ENQ07278,Team4,Trader39,DEAL06926,10/19/2022,283.749,C-253,Customer 253
Completed,Bunker,ENQ16817,Team1,Trader19,DEAL03724,10/19/2022,218.006,C-1354,Customer 1354
Completed,Bunker,ENQ09967,Team12,Trader64,DEAL03505,10/19/2022,34.7556,C-1307,Customer 1307
Completed,Bunker,ENQ20294,Team7,Trader55,DEAL04875,10/19/2022,823.173,C-1290,Customer 1290
Completed,Bunker,ENQ03140,Team4,Trader5,DEAL03167,10/18/2022,81.9,C-676,Customer 676
Completed,Bunker,ENQ16448,Team4,Trader18,DEAL04997,10/18/2022,681.2,C-1529,Customer 1529
Completed,Bunker,ENQ01212,Team1,Trader58,DEAL05189,10/18/2022,78.708,C-1358,Customer 1358
Completed,Bunker,ENQ03791,Team99,Trader51,DEAL07338,10/17/2022,248.738,C-971,Customer 971
Completed,Bunker,ENQ00267,Team1,Trader15,DEAL02478,10/17/2022,847.967,C-812,Customer 812
Completed,Bunker,ENQ10600,Team99,Trader25,DEAL04021,10/17/2022,580.813,C-700,Customer 700
Completed,Bunker,ENQ21324,Team4,Trader5,DEAL00864,10/17/2022,557,C-676,Customer 676
Completed,Bunker,ENQ05686,Team4,Trader39,DEAL07895,10/17/2022,424.47,C-253,Customer 253
Completed,Bunker,ENQ15960,Team1,Trader53,DEAL04155,10/17/2022,184,C-1504,Customer 1504
Completed,Bunker,ENQ18989,Team8,Trader52,DEAL06552,10/17/2022,80,C-1419,Customer 1419
Completed,Bunker,ENQ15282,Team1,Trader19,DEAL03296,10/17/2022,212.124,C-1282,Customer 1282
Completed,Bunker,ENQ20607,Team10,Trader44,DEAL00110,10/17/2022,622.45,C-109,Customer 109
Completed,Bunker,ENQ18068,Team4,Trader5,DEAL07399,10/16/2022,315,C-676,Customer 676
Completed,Bunker,ENQ20830,Team4,Trader26,DEAL00336,10/16/2022,68.41287879,C-149,Customer 149
Completed,Bunker,ENQ21084,Team8,Trader36,DEAL00607,10/16/2022,27,C-242,Customer 242
Completed,Physical,ENQ04756,Team2,Trader40,DEAL06555,10/16/2022,281,C-1791,Customer 1791
Completed,Bunker,ENQ00824,Team8,Trader52,DEAL06454,10/16/2022,92,C-1704,Customer 1704
Completed,Bunker,ENQ12614,Team2,Trader22,DEAL08289,10/16/2022,650.968,C-1212,Customer 1212
Completed,Bunker,ENQ00263,Team4,Trader39,DEAL07884,10/16/2022,145.78,C-120,Customer 120
Completed,Bunker,ENQ07983,Team1,Trader53,DEAL03419,10/16/2022,540,C-1091,Customer 1091
Completed,Bunker,ENQ04490,Team1,Trader53,DEAL02624,10/15/2022,96,C-832,Customer 832
Completed,Bunker,ENQ00066,Team5,Trader74,DEAL08596,10/15/2022,105.868,C-2237,Customer 2237
Completed,Bunker,ENQ20133,Team7,Trader55,DEAL03108,10/15/2022,1158.012,C-147,Customer 147
Completed,Bunker,ENQ08968,Team10,Trader44,DEAL04464,10/15/2022,388,C-1284,Customer 1284
Completed,Bunker,ENQ04321,Team1,Trader53,DEAL02411,10/14/2022,302.172,C-951,Customer 951
Completed,Bunker,ENQ00147,Team8,Trader52,DEAL04840,10/14/2022,42.945,C-926,Customer 926
Completed,Bunker,ENQ09598,Team4,Trader26,DEAL01032,10/14/2022,419,C-765,Customer 765
Completed,Bunker,ENQ01329,Team4,Trader5,DEAL02833,10/14/2022,61.8,C-676,Customer 676
Completed,Bunker,ENQ21479,Team4,Trader5,DEAL01761,10/14/2022,42,C-676,Customer 676
Completed,Bunker,ENQ01594,Team1,Trader15,DEAL02627,10/14/2022,143.922,C-259,Customer 259
Completed,Bunker,ENQ21074,Team8,Trader36,DEAL00597,10/14/2022,633.75,C-207,Customer 207
Completed,Bunker,ENQ02763,Team4,Trader26,DEAL06261,10/14/2022,546,C-1122,Customer 1122
Completed,Bunker,ENQ13760,Team1,Trader71,DEAL04345,10/14/2022,120.586,C-1092,Customer 1092
Completed,Bunker,ENQ13878,Team99,Trader41,DEAL03168,10/14/2022,2571.365,C-1085,Customer 1085
Completed,Bunker,ENQ02357,Team99,Trader41,DEAL03041,10/14/2022,2643.733,C-1085,Customer 1085
Completed,Bunker,ENQ10612,Team1,Trader19,DEAL04903,10/13/2022,761.551,C-712,Customer 712
Completed,Bunker,ENQ08207,Team4,Trader5,DEAL01064,10/13/2022,536,C-676,Customer 676
Completed,Bunker,ENQ01373,Team4,Trader26,DEAL03784,10/13/2022,52.2,C-262,Customer 262
Completed,Bunker,ENQ01948,Team4,Trader21,DEAL04006,10/13/2022,165,C-1317,Customer 1317
Completed,Bunker,ENQ02006,Team4,Trader5,DEAL06413,10/13/2022,82.116,C-1150,Customer 1150
Completed,Bunker,ENQ09676,Team8,Trader52,DEAL05686,10/12/2022,202,C-879,Customer 879
Completed,Bunker,ENQ21276,Team1,Trader19,DEAL00810,10/12/2022,297.335,C-708,Customer 708
Completed,Bunker,ENQ15011,Team4,Trader5,DEAL03159,10/12/2022,435.298,C-676,Customer 676
Completed,Bunker,ENQ10213,Team8,Trader36,DEAL03713,10/12/2022,157.938,C-207,Customer 207
Completed,Bunker,ENQ15229,Team8,Trader52,DEAL05831,10/12/2022,42,C-1518,Customer 1518
Completed,Bunker,ENQ05681,Team10,Trader44,DEAL03183,10/12/2022,120.408,C-1127,Customer 1127
Completed,Bunker,ENQ00208,Team1,Trader71,DEAL05206,10/12/2022,77,C-1092,Customer 1092
Completed,Bunker,ENQ20748,Team1,Trader15,DEAL00253,10/11/2022,70.003,C-259,Customer 259
Completed,Bunker,ENQ20818,Team8,Trader36,DEAL00324,10/11/2022,63,C-232,Customer 232
Completed,Physical,ENQ06031,Team2,Trader40,DEAL06541,10/11/2022,422,C-1886,Customer 1886
Completed,Paper,ENQ01192,Team2,Trader40,DEAL06782,10/11/2022,73,C-1866,Customer 1866
Completed,Bunker,ENQ03981,Team4,Trader5,DEAL07701,10/11/2022,74,C-1114,Customer 1114
Completed,Bunker,ENQ15222,Team4,Trader18,DEAL04388,10/11/2022,458,C-1079,Customer 1079
Completed,Bunker,ENQ08797,Team1,Trader10,DEAL02170,10/11/2022,575,C-1055,Customer 1055
Completed,Bunker,ENQ09727,Team1,Trader15,DEAL03119,10/10/2022,96,C-620,Customer 620
Completed,Bunker,ENQ15749,Team4,Trader26,DEAL02616,10/10/2022,477.51,C-62,Customer 62
Completed,Bunker,ENQ11401,Team8,Trader36,DEAL02811,10/10/2022,1395,C-207,Customer 207
Completed,Bunker,ENQ03325,Team8,Trader36,DEAL04325,10/10/2022,668.824,C-106,Customer 106
Completed,Bunker,ENQ16251,Team1,Trader58,DEAL03282,10/9/2022,66,C-687,Customer 687
Completed,Bunker,ENQ05387,Team4,Trader5,DEAL06285,10/9/2022,475.889,C-676,Customer 676
Completed,Bunker,ENQ12741,Team4,Trader5,DEAL06455,10/9/2022,71.863,C-642,Customer 642
Completed,Bunker,ENQ16206,Team1,Trader71,DEAL05226,10/9/2022,259.028,C-1276,Customer 1276
Completed,Bunker,ENQ11169,Team1,Trader53,DEAL02686,10/8/2022,90,C-832,Customer 832
Completed,Physical,ENQ13573,Team99,Trader65,DEAL08133,10/8/2022,870,C-83,Customer 83
Completed,Bunker,ENQ16296,Team4,Trader5,DEAL04394,10/8/2022,104.9,C-676,Customer 676
Completed,Bunker,ENQ08580,Team4,Trader5,DEAL03125,10/8/2022,78,C-676,Customer 676
Completed,Bunker,ENQ14095,Team1,Trader37,DEAL04682,10/8/2022,563.41864,C-1487,Customer 1487
Completed,Bunker,ENQ14459,Team1,Trader58,DEAL04770,10/8/2022,207.08,C-1331,Customer 1331
Completed,Cargoes (B2B),ENQ08792,Team4,Trader26,DEAL06704,10/8/2022,6680.949,C-1932,Customer 1932
Completed,Bunker,ENQ21263,Team99,Trader65,DEAL00796,10/7/2022,391,C-822,Customer 822
Completed,Bunker,ENQ18260,Team4,Trader5,DEAL05061,10/7/2022,156,C-344,Customer 344
Invoice Sent,Bunker,ENQ04563,Team4,Trader76,DEAL08688,10/7/2022,50,C-2227,Customer 2227
Completed,Bunker,ENQ21592,Team1,Trader58,DEAL01886,10/7/2022,233,C-167,Customer 167
Completed,Bunker,ENQ16585,Team1,Trader47,DEAL05955,10/7/2022,66.777,C-1418,Customer 1418
Completed,Bunker,ENQ20671,Team4,Trader26,DEAL00175,10/6/2022,48.399,C-271,Customer 271
Completed,Bunker,ENQ01595,Team4,Trader39,DEAL08143,10/6/2022,73.5,C-253,Customer 253
Completed,Bunker,ENQ10712,Team99,Trader41,DEAL02566,10/5/2022,372.329,C-937,Customer 937
Completed,Bunker,ENQ12141,Team4,Trader26,DEAL02494,10/5/2022,205,C-1121,Customer 1121
Completed,Bunker,ENQ10440,Team6,Trader20,DEAL08442,10/5/2022,89,C-1899,Customer 1899
Cancelled,Bunker,ENQ01534,Team4,Trader56,DEAL05649,10/5/2022,72,C-1290,Customer 1290
Completed,Bunker,ENQ03575,Team1,Trader53,DEAL02373,10/5/2022,164,C-1091,Customer 1091
Completed,Physical,ENQ03858,Team6,Trader20,DEAL08117,10/5/2022,270,C-1052,Customer 1052
Completed,Bunker,ENQ15739,Team10,Trader44,DEAL03408,10/5/2022,175.482,C-1039,Customer 1039
Completed,Bunker,ENQ00488,Team1,Trader58,DEAL01213,10/4/2022,851.075,C-947,Customer 947
Completed,Bunker,ENQ02878,Team1,Trader71,DEAL08196,10/4/2022,106.645,C-352,Customer 352
Completed,Bunker,ENQ02127,Team8,Trader36,DEAL04089,10/4/2022,65,C-306,Customer 306
Completed,Paper,ENQ17233,Team2,Trader40,DEAL06821,10/4/2022,36,C-1788,Customer 1788
Completed,Bunker,ENQ19252,Team8,Trader52,DEAL05962,10/4/2022,171.298,C-1448,Customer 1448
Completed,Bunker,ENQ20037,Team7,Trader55,DEAL02066,10/4/2022,432.213,C-1406,Customer 1406
Completed,Bunker,ENQ08495,Team8,Trader52,DEAL04761,10/4/2022,46,C-1287,Customer 1287
Completed,Bunker,ENQ20257,Team7,Trader55,DEAL04370,10/4/2022,88,C-1090,Customer 1090
Completed,Bunker,ENQ05864,Team1,Trader15,DEAL02584,10/3/2022,77.586,C-812,Customer 812
Completed,Bunker,ENQ09358,Team8,Trader36,DEAL01480,10/3/2022,318,C-263,Customer 263
Completed,Bunker,ENQ03481,Team1,Trader47,DEAL07894,10/3/2022,132,C-2025,Customer 2025
Completed,Physical,ENQ09205,Team2,Trader40,DEAL07466,10/3/2022,411,C-1791,Customer 1791
Completed,Bunker,ENQ12625,Team2,Trader40,DEAL08538,10/3/2022,29,C-1175,Customer 1175
Completed,Bunker,ENQ08970,Team4,Trader5,DEAL07226,10/3/2022,489.628,C-1150,Customer 1150
Completed,Bunker,ENQ21469,Team99,Trader65,DEAL01750,10/2/2022,312.85,C-83,Customer 83
Completed,Bunker,ENQ04963,Team4,Trader5,DEAL04614,10/2/2022,45.8,C-676,Customer 676
Completed,Bunker,ENQ20672,Team10,Trader44,DEAL00176,10/2/2022,729.871,C-618,Customer 618
Completed,Bunker,ENQ05181,Team2,Trader40,DEAL08034,10/2/2022,101,C-380,Customer 380
Completed,Bunker,ENQ12350,Team4,Trader26,DEAL04048,10/2/2022,596,C-1122,Customer 1122
Cancelled,Bunker,ENQ17561,Team2,Trader40,DEAL07764,10/2/2022,22,C-1596,Customer 1596
Completed,Bunker,ENQ20068,Team7,Trader55,DEAL02274,10/2/2022,311.75,C-1406,Customer 1406
Completed,Bunker,ENQ03713,Team8,Trader52,DEAL02785,10/2/2022,65,C-1172,Customer 1172
Completed,Bunker,ENQ11393,Team8,Trader36,DEAL04858,10/1/2022,469.215,C-858,Customer 858
Completed,Bunker,ENQ00720,Team4,Trader5,DEAL05070,10/1/2022,122.011,C-79,Customer 79
Completed,Bunker,ENQ12701,Team1,Trader19,DEAL05717,10/1/2022,155.926,C-712,Customer 712
Cancelled,Bunker,ENQ00920,Team8,Trader52,DEAL06157,10/1/2022,29,C-620,Customer 620
Completed,Bunker,ENQ20839,Team8,Trader36,DEAL00347,10/1/2022,89,C-352,Customer 352
Invoice Sent,Bunker,ENQ03961,Team4,Trader5,DEAL08785,10/1/2022,449.212,C-1626,Customer 1626
Completed,Bunker,ENQ13103,Team2,Trader40,DEAL08052,10/1/2022,530.75,C-1596,Customer 1596
Completed,Bunker,ENQ18046,Team4,Trader18,DEAL04888,10/1/2022,1012.721,C-1344,Customer 1344
Completed,Bunker,ENQ06807,Team10,Trader44,DEAL04724,10/1/2022,54,C-1284,Customer 1284
